"CodeCanton";"Inscrits";"Votants";"Exprimés";"PC";"EXG";"SOC";"RDG";"DVG";"UDF";"RPR";"DVD";"FN";"ECO";"CodeDpt"
"1919";3581;2904;2806;418;0;917;0;0;0;1471;0;0;0;"19"
"1920";3096;2610;2537;865;0;476;0;0;0;0;1196;0;0;"19"
"1924";5468;4830;4717;1105;0;626;0;0;0;2986;0;0;0;"19"
"1927";6097;4592;4398;471;0;895;0;0;0;3032;0;0;0;"19"
"1928";6444;5358;5209;1610;0;1009;0;0;0;2590;0;0;0;"19"
"1931";5553;3774;3669;260;0;592;0;0;0;2417;0;400;0;"19"
"1932";6995;4832;4561;684;84;1544;0;0;249;1763;237;0;0;"19"
"1934";8074;6080;5771;821;0;1813;0;0;1038;0;2099;0;0;"19"
"1937";5267;3950;3717;605;0;866;0;0;0;2246;0;0;0;"19"
"2001";4744;3166;3027;204;186;402;0;108;0;381;1316;430;0;"20"
"2002";2810;2339;2317;418;189;0;0;712;945;0;0;53;0;"20"
"2007";1866;1666;1656;105;67;121;0;586;777;0;0;0;0;"20"
"2022";3845;2641;2591;220;147;0;0;49;0;0;2175;0;0;"20"
"2030";4144;3726;3708;353;120;0;1478;88;0;1271;337;61;0;"20"
"2035";4080;3047;3030;130;184;0;1327;236;0;0;1021;132;0;"20"
"2040";7423;4591;4461;345;187;247;0;824;0;2858;0;0;0;"20"
"2062";3997;1917;1895;82;59;0;1112;45;597;0;0;0;0;"20"
"2064";4181;2937;2836;180;119;193;0;561;0;309;1194;280;0;"20"
"2065";3165;2302;2202;214;105;425;0;52;929;477;0;0;0;"20"
"2066";4196;2809;2685;993;196;219;0;53;648;335;0;241;0;"20"
"2101";1753;1302;1262;38;0;144;0;0;0;929;0;151;0;"21"
"2102";4622;3261;3199;80;50;0;160;1469;0;1043;239;158;0;"21"
"2103";7982;5574;5445;181;0;340;1981;0;350;1880;345;368;0;"21"
"2105";10068;5754;5621;199;0;1098;141;0;1887;0;1587;709;0;"21"
"2107";2401;1778;1747;51;0;0;0;683;0;318;623;72;0;"21"
"2112";12768;7209;7038;501;154;3003;0;0;0;2783;0;597;0;"21"
"2115";8947;6183;6037;221;0;2763;0;0;0;0;2558;495;0;"21"
"2116";1047;819;793;15;0;303;0;0;177;257;0;41;0;"21"
"2117";7435;4976;4832;399;0;1308;148;0;0;1266;1234;477;0;"21"
"2120";5210;3851;3779;269;0;1103;0;403;0;428;1337;239;0;"21"
"2121";8962;6648;6474;2139;131;810;0;0;0;2474;644;276;0;"21"
"2122";2321;1688;1669;62;0;0;0;723;0;0;804;80;0;"21"
"2124";8954;5933;5771;681;0;1046;376;0;3159;0;0;509;0;"21"
"2125";5179;3642;3528;360;0;0;0;1230;0;1656;0;282;0;"21"
"2129";7197;4888;4775;195;0;2284;0;0;0;1397;0;899;0;"21"
"2130";2450;1770;1746;53;0;230;0;0;783;0;529;151;0;"21"
"2132";2526;1855;1813;321;0;452;0;0;948;0;0;92;0;"21"
"2137";2767;1952;1861;83;0;314;0;0;1327;0;0;137;0;"21"
"2139";15388;8621;8442;396;106;2445;189;0;504;3851;0;951;0;"21"
"2140";14030;8730;8615;235;0;1509;0;0;0;5995;0;876;0;"21"
"2143";17261;10673;10372;552;0;2947;0;0;5502;0;0;1371;0;"21"
"2202";4898;4028;3973;878;22;746;0;660;966;0;666;35;0;"22"
"2203";3824;3100;3047;916;0;771;0;91;1071;0;198;0;0;"22"
"2207";5164;4136;3966;286;0;1086;0;0;2386;0;0;208;0;"22"
"2208";6722;5791;5680;169;0;2618;0;0;0;2795;0;98;0;"22"
"2210";2941;2526;2466;448;0;633;0;0;0;0;1385;0;0;"22"
"2212";15132;10742;10330;709;0;4507;0;0;4523;0;0;591;0;"22"
"2213";8815;6064;5896;556;0;1429;0;0;3406;0;0;505;0;"22"
"2214";4609;3840;3759;121;0;2019;0;0;1538;0;0;81;0;"22"
"2217";5859;4742;4642;533;0;2344;0;0;0;0;1685;80;0;"22"
"2222";10368;7821;7642;425;0;3112;0;0;371;0;3512;222;0;"22"
"2223";4675;3903;3845;1687;0;578;0;0;0;1473;0;107;0;"22"
"2224";10044;7702;7430;516;0;2528;0;0;3979;0;0;407;0;"22"
"2226";8121;6799;6668;373;0;3112;0;0;0;3063;0;120;0;"22"
"2228";14856;10092;9857;539;0;4253;0;368;0;0;4197;500;0;"22"
"2229";18031;12351;12019;1475;0;3919;0;516;0;0;5343;766;0;"22"
"2231";3562;2970;2870;264;0;1452;0;0;458;633;0;63;0;"22"
"2233";7198;6040;5894;1890;0;1221;0;0;0;2399;175;209;0;"22"
"2235";4143;3226;3095;364;0;1057;0;0;1565;0;0;109;0;"22"
"2237";6667;5195;5064;150;0;2475;0;0;1316;909;0;214;0;"22"
"2239";5407;4199;4113;302;0;1703;0;216;0;1733;0;159;0;"22"
"2240";5282;4444;4353;247;0;1942;0;0;2062;0;0;102;0;"22"
"2242";4401;3434;3333;179;0;2020;0;0;1009;0;0;125;0;"22"
"2243";7830;6357;6249;1381;316;1398;0;103;2888;0;0;163;0;"22"
"2246";4046;3372;3298;1007;0;892;0;0;0;0;1399;0;0;"22"
"2249";12377;9130;8847;706;0;3157;0;0;1520;1703;1472;289;0;"22"
"2250";12060;8577;8316;1436;0;1430;0;1275;1103;1146;1552;374;0;"22"
"2252";11361;7121;6900;926;116;2330;0;194;910;2052;0;372;0;"22"
"2301";3941;2844;2736;259;0;819;0;0;0;1658;0;0;0;"23"
"2302";5934;4273;4052;537;0;1173;0;0;2053;0;125;164;0;"23"
"2303";3749;2815;2771;205;0;1119;0;0;0;0;1389;58;0;"23"
"2304";2666;1956;1894;141;0;1155;0;0;0;598;0;0;0;"23"
"2306";5505;3956;3843;557;0;1365;0;0;0;0;1921;0;0;"23"
"2307";5679;4318;4188;794;0;1409;0;0;396;1421;0;168;0;"23"
"2309";3709;2741;2680;1047;0;515;0;0;0;0;1118;0;0;"23"
"2310";4033;2805;2717;380;0;1048;0;0;0;0;1289;0;0;"23"
"2317";1570;1213;1176;182;0;602;0;0;0;0;392;0;0;"23"
"2318";3849;2606;2512;539;0;1351;0;0;0;0;622;0;0;"23"
"2322";2036;1560;1487;225;0;813;0;0;0;449;0;0;0;"23"
"2323";2084;1725;1690;127;0;781;0;0;0;0;782;0;0;"23"
"2326";4703;3285;3174;735;90;883;0;0;0;0;1466;0;0;"23"
"2401";2949;2348;2254;181;0;796;0;0;0;0;1136;141;0;"24"
"2403";14818;10756;10271;798;0;4157;0;0;0;1663;2586;1067;0;"24"
"2404";5277;4087;3951;211;0;1044;1130;0;0;1393;0;173;0;"24"
"2405";3759;3080;2999;315;0;533;0;0;0;0;1985;166;0;"24"
"2406";3615;3010;2870;484;0;1189;0;0;0;0;1197;0;0;"24"
"2407";2982;2272;1908;520;0;0;0;0;0;0;1388;0;0;"24"
"2413";3832;3199;3136;365;0;0;1315;0;0;1378;0;78;0;"24"
"2415";4816;4112;3945;1484;0;0;720;0;0;1741;0;0;0;"24"
"2416";7223;5457;5217;653;0;2066;0;0;2158;0;0;340;0;"24"
"2417";6537;5244;5111;500;0;1713;0;1489;0;1101;81;227;0;"24"
"2418";5401;4468;4377;1284;0;614;0;0;1292;1076;0;111;0;"24"
"2421";3825;3053;2947;361;80;1121;0;0;0;0;1385;0;0;"24"
"2422";6419;5336;5194;537;0;2289;0;0;0;2185;0;183;0;"24"
"2423";7933;6060;5794;580;0;1936;0;0;0;2902;0;376;0;"24"
"2426";7733;6581;6389;3023;0;901;0;0;0;0;2465;0;0;"24"
"2435";2946;2531;2479;173;0;965;0;235;0;0;1106;0;0;"24"
"2436";10901;8127;7895;2566;200;1517;168;0;0;2875;241;328;0;"24"
"2437";6114;4842;4706;1012;0;1845;0;0;0;0;1596;253;0;"24"
"2438";6138;4444;4214;591;0;2019;0;0;1604;0;0;0;0;"24"
"2443";4132;3413;3337;360;0;1312;0;0;0;0;1523;142;0;"24"
"2444";4300;3426;3302;317;0;0;1416;0;0;0;1447;122;0;"24"
"2446";3439;2723;2632;162;0;387;0;0;0;1928;0;155;0;"24"
"2447";2131;1840;1780;216;70;314;0;0;0;0;1180;0;0;"24"
"2448";10318;7744;7324;834;0;2807;0;0;712;2208;0;763;0;"24"
"2449";11580;8438;8138;2011;244;1621;0;0;669;3039;111;443;0;"24"
"2450";14186;9722;9348;2438;381;2604;0;0;3383;0;0;542;0;"24"
"2514";15753;9322;8971;996;285;2402;0;0;631;3259;0;1398;0;"25"
"2515";3847;3125;3069;34;0;186;0;0;890;0;1959;0;0;"25"
"2516";10987;7959;7762;483;0;2915;0;0;811;3553;0;0;0;"25"
"2517";4399;2902;2745;78;0;586;0;0;0;2081;0;0;0;"25"
"2518";7177;5568;5441;179;0;2264;0;0;885;1718;0;395;0;"25"
"2519";4794;3945;3855;35;0;210;0;0;0;1901;1709;0;0;"25"
"2520";17891;12337;11877;391;208;1398;2443;0;5600;0;1837;0;0;"25"
"2521";9229;6767;6454;636;0;2813;0;0;0;3005;0;0;0;"25"
"2522";5530;4031;3856;239;0;756;0;0;0;0;2558;303;0;"25"
"2523";3094;2394;2302;80;0;964;0;8;826;424;0;0;0;"25"
"2524";4780;3440;3323;240;0;0;0;881;0;1868;73;261;0;"25"
"2525";4006;3328;3276;37;0;863;0;0;0;504;1834;0;38;"25"
"2526";3495;2786;2677;143;0;798;0;0;0;0;1736;0;0;"25"
"2527";6364;4828;4587;174;0;0;0;910;0;3503;0;0;0;"25"
"2529";12361;6697;6501;364;0;2254;0;129;2322;0;509;923;0;"25"
"2530";11814;7708;7435;505;0;2402;0;741;1290;1428;341;728;0;"25"
"2532";7627;4121;4045;184;51;1375;0;79;0;1402;461;493;0;"25"
"2534";9305;6121;5885;321;410;2173;0;0;0;2981;0;0;0;"25"
"2602";14464;9205;8977;524;0;1883;649;0;0;0;4947;974;0;"26"
"2604";10142;6807;6670;360;0;1403;0;1799;1630;855;0;623;0;"26"
"2606";1675;1144;1112;218;0;300;0;299;0;247;0;48;0;"26"
"2609";4204;2960;2898;1028;0;661;0;0;584;404;0;144;77;"26"
"2610";4866;3430;3337;254;0;1028;0;0;0;0;1852;203;0;"26"
"2612";4457;3364;3254;705;0;440;147;246;839;0;612;265;0;"26"
"2614";1539;1054;1001;110;0;551;0;0;155;185;0;0;0;"26"
"2616";10309;6849;6673;542;0;2529;0;90;1379;768;504;861;0;"26"
"2617";1021;775;761;61;0;374;0;0;103;123;76;24;0;"26"
"2618";8680;6297;6135;454;51;1463;0;1261;353;1392;618;543;0;"26"
"2619";10559;6886;6719;574;0;1389;0;0;0;0;3824;932;0;"26"
"2620";1216;1093;1071;85;13;586;0;0;0;0;387;0;0;"26"
"2624";4779;3583;3491;565;0;977;0;0;0;1764;0;185;0;"26"
"2628";10995;8069;7888;398;0;3800;0;0;728;659;1645;658;0;"26"
"2630";10038;5974;5812;451;0;2021;142;0;709;1660;0;829;0;"26"
"2631";8530;5016;4858;377;0;1932;0;0;934;804;0;811;0;"26"
"2632";12564;8033;7801;729;0;3134;0;0;1233;1691;0;1014;0;"26"
"2633";12992;8985;8623;718;0;3536;0;0;2219;1052;46;1052;0;"26"
"2636";8241;4762;4556;410;0;1622;0;0;797;838;66;823;0;"26"
"2701";8578;5882;5625;690;0;1387;0;0;0;2943;0;605;0;"27"
"2702";10460;7703;7477;538;0;1085;0;0;0;3044;2274;536;0;"27"
"2703";3301;2489;2431;89;0;0;737;0;1057;416;0;132;0;"27"
"2704";7847;5519;5325;536;0;1012;0;0;0;0;3328;449;0;"27"
"2705";5449;3719;3546;119;0;1441;0;0;1986;0;0;0;0;"27"
"2706";5612;4016;3869;217;274;480;0;0;1461;0;1232;205;0;"27"
"2707";7624;5465;5318;442;207;0;1017;0;3294;0;0;358;0;"27"
"2708";5752;4224;4108;232;0;1674;0;281;1701;0;0;220;0;"27"
"2711";8332;6001;5802;346;0;0;2567;0;894;1407;0;588;0;"27"
"2712";3113;2116;1969;151;0;0;0;348;0;0;1308;162;0;"27"
"2713";4196;3055;2947;147;0;454;0;0;0;2101;0;245;0;"27"
"2714";7914;5890;5744;237;0;2402;0;0;0;2157;332;616;0;"27"
"2715";6059;4538;4404;531;0;512;0;0;1927;0;1137;297;0;"27"
"2716";13162;8446;8193;1786;203;1516;309;0;3656;0;0;723;0;"27"
"2719";4864;3250;3138;306;0;1131;0;166;652;525;0;358;0;"27"
"2721";8881;5615;5425;451;0;2276;0;0;0;0;2193;505;0;"27"
"2723";4606;3494;3425;1674;0;326;0;41;841;413;130;0;0;"27"
"2725";6017;4201;4072;390;0;0;1651;0;1427;0;0;604;0;"27"
"2726";8420;6040;5879;537;0;1046;0;0;0;3491;0;805;0;"27"
"2728";7960;5773;5543;1319;0;1480;0;0;0;0;2350;394;0;"27"
"2738";11266;6973;6759;542;0;1986;0;631;0;2965;0;635;0;"27"
"2741";7229;4906;4668;494;0;1358;0;0;1384;445;647;340;0;"27"
"2742";7094;4996;4797;419;0;0;0;1338;1256;1183;0;601;0;"27"
"2806";6913;5216;5078;243;0;0;2469;0;0;0;2128;238;0;"28"
"2807";10047;6572;6334;468;0;1877;281;0;0;2954;0;754;0;"28"
"2809";15682;11289;10915;1708;0;1991;0;0;6297;0;0;919;0;"28"
"2810";5493;4079;3976;208;0;580;0;179;0;2625;0;384;0;"28"
"2814";1703;1233;1203;31;0;212;0;0;0;879;0;81;0;"28"
"2815";6390;4873;4759;517;0;0;0;2376;1497;0;0;369;0;"28"
"2816";6373;4943;4783;270;0;1512;0;0;1514;1216;0;271;0;"28"
"2818";16183;10806;10520;796;0;3956;0;0;4447;0;0;1321;0;"28"
"2820";11256;8772;8486;524;0;0;3491;0;0;4028;0;443;0;"28"
"2821";4099;3271;3176;152;0;1457;0;0;0;0;1358;209;0;"28"
"2823";3903;2961;2852;183;0;0;1444;0;0;0;978;247;0;"28"
"2826";15819;10202;9868;500;0;2023;377;0;0;0;5736;1232;0;"28"
"2828";11013;6879;6664;355;164;3232;0;0;1492;0;281;1140;0;"28"
"2830";10616;6652;6397;488;217;3131;0;0;0;1925;0;636;0;"28"
"2901";3527;2917;2873;173;0;1241;0;0;778;0;595;86;0;"29"
"2902";6920;5030;4954;897;283;1930;0;0;0;1669;0;175;0;"29"
"2903";16139;10022;9759;717;0;3885;0;0;0;4380;0;777;0;"29"
"2904";14340;8061;7906;795;70;3044;0;0;0;3396;0;601;0;"29"
"2907";12912;9812;9649;1756;0;1640;0;892;1905;0;3169;287;0;"29"
"2910";18799;12751;12414;2652;0;4003;0;0;0;0;5044;715;0;"29"
"2911";12969;8902;8767;272;0;3716;0;0;0;4172;0;607;0;"29"
"2912";15003;9745;9358;753;0;2740;0;0;5031;0;0;834;0;"29"
"2915";13379;9836;9651;528;0;2083;426;0;3081;1490;966;701;376;"29"
"2919";9439;7042;6926;1081;400;2642;0;0;1109;1086;49;559;0;"29"
"2920";11207;8351;8231;156;0;895;0;0;3785;2569;487;339;0;"29"
"2924";11443;8408;8164;325;0;1574;0;0;0;5761;0;504;0;"29"
"2925";7165;5469;5377;294;0;1400;0;0;1273;2253;0;157;0;"29"
"2927";10934;8309;8127;151;0;900;0;322;2925;0;3375;454;0;"29"
"2929";7213;5151;5029;102;0;1101;0;0;0;0;3550;276;0;"29"
"2931";7325;5748;5659;165;0;1599;0;0;3699;0;0;196;0;"29"
"2933";17119;11469;11227;796;0;3677;0;0;3952;2293;0;509;0;"29"
"2934";11641;8539;8301;608;0;2822;0;0;4513;0;0;358;0;"29"
"2937";9427;7435;7291;1171;0;2921;0;185;0;2741;0;273;0;"29"
"2938";15693;11301;11133;407;0;1791;0;0;4147;0;4291;497;0;"29"
"2940";5482;4051;3991;248;0;1220;0;312;0;0;2110;101;0;"29"
"2944";17807;10274;10065;616;0;3544;0;304;4595;0;0;1006;0;"29"
"2946";12891;7103;6966;522;153;2433;0;112;2423;0;757;566;0;"29"
"2947";15241;10069;9726;517;0;3464;0;0;0;4843;0;902;0;"29"
"2949";16022;10949;10698;1427;0;2862;578;405;0;0;4983;443;0;"29"
"2950";11748;6301;6151;662;0;2354;0;0;2602;0;0;533;0;"29"
"2952";15058;10032;9807;613;58;3162;0;0;1792;2129;1027;506;520;"29"
"3001";8755;6544;6280;1741;0;1031;0;55;0;2748;120;585;0;"30"
"3002";13829;9427;8996;3874;0;1529;0;0;0;0;2302;1291;0;"30"
"3003";18297;12418;11858;4274;194;2260;0;288;0;2513;520;1809;0;"30"
"3004";946;715;692;36;0;398;29;108;86;0;0;35;0;"30"
"3008";2539;2007;1970;951;24;94;0;0;382;426;0;93;0;"30"
"3010";5871;4211;4073;803;0;2050;0;0;0;470;498;252;0;"30"
"3014";3399;2653;2583;461;0;1324;0;0;566;0;0;232;0;"30"
"3019";13731;8591;8316;1747;49;1999;0;268;228;0;2813;1076;136;"30"
"3020";10545;7926;7738;649;254;0;0;5344;733;0;0;758;0;"30"
"3023";11202;8646;8388;3059;0;1448;0;1052;0;2208;0;621;0;"30"
"3025";953;707;681;117;0;498;0;36;0;0;0;30;0;"30"
"3026";5975;4350;4163;645;0;1563;0;694;0;0;738;523;0;"30"
"3029";2543;1937;1879;181;107;388;88;0;998;0;0;117;0;"30"
"3030";5760;4267;4144;481;0;1280;0;1052;232;725;0;374;0;"30"
"3032";11382;8484;8261;1049;0;2250;0;1509;936;0;1866;651;0;"30"
"3033";2175;1570;1463;140;0;0;0;0;0;0;1218;105;0;"30"
"3034";1141;913;901;11;0;506;0;90;15;0;269;10;0;"30"
"3035";10301;7602;7398;612;0;2417;0;170;3112;0;177;658;252;"30"
"3038";4459;3520;3400;620;0;666;855;0;0;0;956;303;0;"30"
"3039";5982;4391;4240;455;0;2068;0;0;0;1328;99;290;0;"30"
"3042";11507;6588;6378;938;0;1204;0;244;2666;0;158;1168;0;"30"
"3043";8370;5029;4870;665;0;1310;0;127;0;2018;91;659;0;"30"
"3102";3485;2606;2510;177;0;1738;0;0;595;0;0;0;0;"31"
"3104";5307;3932;3816;219;0;2445;0;0;0;1152;0;0;0;"31"
"3106";4765;3803;3742;210;0;1228;880;0;1424;0;0;0;0;"31"
"3107";2822;2263;2152;116;0;1521;0;0;0;515;0;0;0;"31"
"3110";14743;10173;9831;945;0;4009;516;0;0;0;3865;0;496;"31"
"3111";7153;5648;5520;472;0;2557;0;1109;0;1382;0;0;0;"31"
"3112";3081;2485;2388;234;0;1466;0;0;0;688;0;0;0;"31"
"3114";14730;10845;10498;688;0;5360;0;158;0;3267;0;1025;0;"31"
"3116";4398;3568;3461;243;0;1598;0;0;0;0;1620;0;0;"31"
"3117";2985;2423;2341;138;0;0;1382;0;0;472;184;165;0;"31"
"3119";7513;5651;5404;610;0;1586;0;0;2659;0;0;549;0;"31"
"3123";33681;23095;22118;1981;0;8262;0;0;6218;0;3004;2653;0;"31"
"3125";8169;6390;6217;613;0;2976;0;0;1886;0;0;506;236;"31"
"3126";4440;3323;3130;312;0;2021;0;0;0;797;0;0;0;"31"
"3127";2784;2086;1658;292;0;1366;0;0;0;0;0;0;0;"31"
"3129";15546;10193;9749;576;0;4428;0;423;1099;2496;0;727;0;"31"
"3131";2783;2033;1948;237;0;1272;0;0;439;0;0;0;0;"31"
"3133";15478;8225;8092;413;176;1729;0;68;4579;0;141;986;0;"31"
"3135";19030;10363;10098;1035;0;3848;0;0;0;4096;0;1119;0;"31"
"3136";15047;9188;9012;707;0;2849;0;0;4635;0;0;821;0;"31"
"3138";6912;5555;5328;770;0;2854;0;0;0;1472;232;0;0;"31"
"3142";16568;9657;9416;736;134;3697;0;0;0;3826;0;1023;0;"31"
"3147";26629;15902;15363;1350;656;6078;0;0;5373;0;188;1718;0;"31"
"3148";32608;21037;20145;2023;752;7530;3063;0;0;4381;0;2396;0;"31"
"3149";19685;13593;13189;1340;0;5317;0;0;3433;0;1963;1136;0;"31"
"3202";4417;2924;2810;143;0;1323;0;0;165;735;218;226;0;"32"
"3204";4131;2985;2888;221;0;1233;0;0;631;803;0;0;0;"32"
"3205";1914;1483;1446;87;0;346;0;0;1013;0;0;0;0;"32"
"3208";7451;5617;5463;360;0;1167;269;0;1353;919;1083;312;0;"32"
"3211";2461;1920;1873;112;83;423;35;0;653;463;0;104;0;"32"
"3213";4243;3031;2936;191;0;1689;0;0;0;1056;0;0;0;"32"
"3215";3918;3143;3040;1663;0;584;0;0;0;575;218;0;0;"32"
"3217";4141;2969;2847;356;0;759;0;0;0;0;1732;0;0;"32"
"3218";1837;1413;1375;349;0;518;31;0;390;0;0;87;0;"32"
"3221";4241;3253;3191;259;0;388;883;201;0;0;1292;168;0;"32"
"3223";3380;2568;2507;170;0;1252;0;0;943;0;0;142;0;"32"
"3224";5669;4536;4456;220;0;2224;0;0;2012;0;0;0;0;"32"
"3225";2508;1919;1872;183;0;513;0;0;1176;0;0;0;0;"32"
"3227";2369;1844;1807;114;0;0;0;648;397;648;0;0;0;"32"
"3228";3601;2692;2608;335;0;1232;65;0;0;0;865;111;0;"32"
"3230";6337;4278;4107;361;0;1585;0;0;972;834;0;355;0;"32"
"3301";10575;6839;6647;257;0;1438;0;0;3686;0;0;1266;0;"33"
"3302";22856;15687;15254;1005;0;4041;0;0;7139;0;1459;1610;0;"33"
"3303";3398;2901;2839;409;0;684;0;0;0;0;1658;88;0;"33"
"3305";6759;5028;4873;360;0;1514;0;0;0;0;2632;367;0;"33"
"3309";15243;8255;8076;455;0;2054;0;0;0;0;4252;1315;0;"33"
"3313";14828;8002;7765;799;0;2459;0;0;0;3714;0;793;0;"33"
"3315";8007;5964;5751;367;0;2565;0;0;0;2434;0;385;0;"33"
"3316";7465;5507;5351;392;0;3084;0;0;0;0;1550;325;0;"33"
"3317";8309;5798;5644;615;0;1678;0;0;0;0;2843;508;0;"33"
"3318";1934;1731;1683;47;0;1302;0;0;0;302;0;32;0;"33"
"3319";17570;11676;11327;933;0;5986;0;0;0;0;3449;959;0;"33"
"3320";14527;9955;9555;820;0;2722;0;0;5248;0;0;765;0;"33"
"3326";8020;5794;5491;314;0;1408;0;0;2636;0;819;314;0;"33"
"3327";15882;11428;10558;822;0;3445;408;0;0;0;5019;864;0;"33"
"3330";34235;22098;21361;1544;0;5161;709;0;11111;0;0;1813;1023;"33"
"3332";3500;2903;2829;239;0;1451;0;0;0;0;1063;76;0;"33"
"3333";8699;5940;5720;509;0;1773;0;0;0;0;3036;402;0;"33"
"3335";16307;9765;9482;667;211;2918;0;0;0;4951;0;735;0;"33"
"3337";5388;4257;4171;289;0;1331;0;0;0;2401;0;150;0;"33"
"3340";7579;5825;5558;266;0;2214;0;0;2776;0;0;302;0;"33"
"3342";4669;3436;3296;330;0;856;0;0;1911;0;0;199;0;"33"
"3343";5954;4749;4635;1790;0;1057;0;0;0;1584;0;204;0;"33"
"3345";2403;1903;1867;459;0;898;0;0;0;0;424;86;0;"33"
"3347";4596;3561;3442;205;0;1302;0;0;0;0;1815;120;0;"33"
"3350";3282;2696;2653;104;0;1325;0;0;0;0;1123;101;0;"33"
"3352";16358;9241;8972;3306;0;2384;0;0;0;0;2731;551;0;"33"
"3353";38180;21988;21586;838;0;5315;0;0;0;12526;0;2907;0;"33"
"3355";18133;10982;10649;1397;273;4083;0;0;0;3470;39;917;470;"33"
"3356";20495;11746;11447;708;178;4160;0;106;5162;0;0;1133;0;"33"
"3358";12146;7045;6801;984;0;2838;0;0;0;2048;0;579;352;"33"
"3361";17107;10888;10556;743;0;4354;0;0;4430;0;0;1029;0;"33"
"3406";9613;6824;6573;1327;0;2984;0;0;1497;0;0;765;0;"34"
"3407";15408;10992;10725;690;0;2516;0;2400;3412;0;217;1490;0;"34"
"3408";875;723;712;2;0;479;0;0;97;6;0;48;80;"34"
"3410";10596;7536;7216;981;0;3557;0;0;0;1976;0;702;0;"34"
"3413";5910;4516;4404;584;0;1161;0;0;0;1864;470;325;0;"34"
"3417";17650;12692;12276;2385;0;3701;0;0;0;0;4001;2189;0;"34"
"3418";9450;7582;7354;389;0;3112;0;0;0;0;3082;771;0;"34"
"3419";13997;9995;9742;853;171;2420;320;0;0;0;4434;1544;0;"34"
"3424";21817;13315;12894;927;0;3069;0;0;0;5030;1276;2592;0;"34"
"3425";6871;5300;5155;1469;0;1883;0;0;0;1287;0;516;0;"34"
"3426";3293;2555;2502;240;0;1351;0;275;426;0;0;120;90;"34"
"3428";9419;7266;7048;2522;0;1304;0;0;0;2201;309;712;0;"34"
"3430";5788;4287;4136;624;0;1887;0;0;0;623;696;306;0;"34"
"3431";5595;4565;4506;364;0;572;0;0;2040;0;1385;145;0;"34"
"3434";1321;1098;1072;26;0;463;0;0;421;0;137;25;0;"34"
"3435";6310;4890;4723;1188;72;1411;0;0;0;1540;0;512;0;"34"
"3437";13298;8963;8683;3232;0;1060;0;0;1267;2026;0;1098;0;"34"
"3438";17868;11346;10908;2312;0;3057;556;0;1404;1788;0;1791;0;"34"
"3439";19588;12321;11865;3176;0;2351;0;0;4087;0;0;2251;0;"34"
"3441";20472;12871;12478;860;0;3134;328;0;3334;1358;953;2511;0;"34"
"3443";13447;7248;7039;498;0;2164;0;0;1440;1034;299;1604;0;"34"
"3445";11612;6694;6537;680;100;2105;0;218;1540;570;0;1324;0;"34"
"3446";14948;8912;8673;561;0;2094;228;0;2202;1806;0;1782;0;"34"
"3503";10117;6956;6598;343;0;1200;0;0;0;0;5055;0;0;"35"
"3504";5526;4159;4078;123;0;1047;0;0;0;0;2908;0;0;"35"
"3505";9399;6388;6118;179;0;1897;0;0;0;3424;0;618;0;"35"
"3506";5846;4339;4225;138;0;320;0;0;2409;0;1191;167;0;"35"
"3509";8633;6526;6260;311;0;2084;0;0;0;3639;0;226;0;"35"
"3513";12699;8775;8425;436;0;1301;0;0;2287;2085;2006;310;0;"35"
"3514";3168;2312;2220;40;0;229;0;0;0;1826;0;125;0;"35"
"3517";6032;4656;4570;78;0;2667;0;0;0;0;1651;174;0;"35"
"3519";10084;7399;7185;260;0;3420;0;0;0;0;3217;288;0;"35"
"3520";7372;5595;5384;115;0;230;0;0;1100;591;3233;115;0;"35"
"3525";8099;5516;5337;199;0;1013;0;0;0;0;4125;0;0;"35"
"3526";6194;4834;4685;482;0;1096;0;0;798;0;2190;119;0;"35"
"3527";7755;5341;5146;266;0;1530;0;0;0;0;3350;0;0;"35"
"3529";9962;5210;5116;156;0;1101;0;0;0;0;3205;654;0;"35"
"3530";11884;6013;5853;336;72;1706;0;1;2984;123;112;519;0;"35"
"3533";8546;6098;5812;211;0;1083;0;0;4297;0;0;221;0;"35"
"3534";11597;7835;7526;385;468;2058;0;0;4234;0;0;381;0;"35"
"3536";7802;6053;5843;184;96;563;0;0;0;0;4851;149;0;"35"
"3539";14386;8863;8471;410;443;2274;0;0;0;0;4725;619;0;"35"
"3540";3233;2205;2071;79;0;491;0;0;1397;0;0;104;0;"35"
"3543";7443;5587;5390;110;0;616;0;0;4435;0;0;229;0;"35"
"3545";17311;10363;10166;428;0;2567;0;0;0;0;5546;655;970;"35"
"3546";14929;8681;8391;535;296;3416;0;0;3636;0;0;508;0;"35"
"3547";14973;10705;10419;614;0;4025;0;0;0;0;5363;417;0;"35"
"3550";12990;6143;5976;517;331;2545;0;0;88;1625;0;424;446;"35"
"3601";6812;5134;4996;412;0;2283;0;0;2301;0;0;0;0;"36"
"3603";10037;7725;7488;642;0;2913;0;0;0;3933;0;0;0;"36"
"3610";3619;3006;2930;153;0;1263;0;0;0;1448;0;66;0;"36"
"3611";3872;2947;2849;334;0;1107;0;264;0;0;1144;0;0;"36"
"3612";9071;6848;6615;894;0;2313;0;0;1196;1882;0;330;0;"36"
"3615";3497;2808;2742;147;0;719;0;971;0;905;0;0;0;"36"
"3618";5332;3887;3747;637;0;1093;305;0;0;1488;0;224;0;"36"
